N,P,K,temperature,humidity,ph,rainfall,label,Primary_Fertilizer,Soil_Texture,Soil_Texture_Label,N_to_P_ratio,K_to_N_ratio
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,Calcium Ammonium Nitrate,Sandy,3,2.585365854,0.280373832
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,Urea,Sandy,3,2.395348837,0.163461538
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon,Urea,Clay,0,7.375,0.378151261
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,Calcium Ammonium Nitrate,Sandy,3,11.5,0.448275862
108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,banana,Urea,Sandy,3,1.2,0.486238532
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,watermelon,Calcium Ammonium Nitrate,Clay,0,3.64516129,0.438596491
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,Urea,Sandy,3,8.5,0.45631068
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee,Urea,Loam,1,3.057142857,0.296296296
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,Urea,Clay,0,9.076923077,0.394957983
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,Calcium Ammonium Nitrate,Clay,0,2.298245614,0.151515152
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,Calcium Ammonium Nitrate,Sandy,3,2.659090909,0.211864407
116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,banana,Calcium Ammonium Nitrate,Clay,0,1.414634146,0.47008547
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,Urea,Clay,0,1.479452055,0.422018349
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,Calcium Ammonium Nitrate,Clay,0,2.25,0.127118644
111,79,53,28.31193338,75.77363772,6.165001278,119.695765,banana,Urea,Clay,0,1.3875,0.473214286
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,Calcium Ammonium Nitrate,Clay,0,2.528301887,0.133333333
105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,banana,Calcium Ammonium Nitrate,Sandy,3,1.346153846,0.490566038
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,Calcium Ammonium Nitrate,Clay,0,2.644444444,0.125
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,watermelon,Calcium Ammonium Nitrate,Clay,0,9.909090909,0.481818182
108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,banana,Urea,Sandy,3,1.2,0.486238532
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,Urea,Clay,0,5.380952381,0.421052632
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,Urea,Sandy,3,3.923076923,0.485436893
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,watermelon,Calcium Ammonium Nitrate,Clay,0,4.5,0.467889908
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,watermelon,Calcium Ammonium Nitrate,Clay,0,5.777777778,0.438095238
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,Urea,Clay,0,2.055555556,0.169642857
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,Urea,Clay,0,2.769230769,0.220183486
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,Urea,Clay,0,1.234567901,0.514851485
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,Urea,Clay,0,2.127659574,0.178217822
101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,coffee,Urea,Loam,1,3.15625,0.254901961
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,Urea,Sandy,3,5.85,0.466101695
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,Calcium Ammonium Nitrate,Clay,0,3.923076923,0.485436893
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee,Urea,Loam,1,3.678571429,0.298076923
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,Calcium Ammonium Nitrate,Clay,0,2.293103448,0.141791045
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,Urea,Sandy,3,2.040816327,0.168316832
102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,banana,Urea,Clay,0,1.416666667,0.466019417
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,Calcium Ammonium Nitrate,Clay,0,4.037037037,0.409090909
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,Calcium Ammonium Nitrate,Sandy,3,18.5,0.464285714
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,Urea,Clay,0,1.333333333,0.514851485
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,Urea,Loam,1,2.040816327,0.158415842
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,Calcium Ammonium Nitrate,Clay,0,5.65,0.403508772
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon,Calcium Ammonium Nitrate,Clay,0,6.875,0.432432432
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,Calcium Ammonium Nitrate,Clay,0,1.410958904,0.490384615
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee,Urea,Loam,1,4.333333333,0.254237288
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon,Urea,Clay,0,18.5,0.419642857
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee,Urea,Loam,1,4.863636364,0.240740741
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,Calcium Ammonium Nitrate,Clay,0,2.470588235,0.149606299
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,Urea,Clay,0,2.488372093,0.222222222
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,Calcium Ammonium Nitrate,Clay,0,1.3625,0.409090909
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,Calcium Ammonium Nitrate,Loam,1,4.0,0.290598291
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon,Urea,Clay,0,6.666666667,0.485148515
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,Urea,Clay,0,3.068181818,0.117647059
114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,banana,Urea,Clay,0,1.2,0.460869565
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,Calcium Ammonium Nitrate,Clay,0,3.58974359,0.106382979
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,Calcium Ammonium Nitrate,Clay,0,4.782608696,0.423423423
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,Calcium Ammonium Nitrate,Clay,0,7.214285714,0.529411765
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,Urea,Sandy,3,3.838709677,0.408333333
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee,Urea,Sandy,3,3.964285714,0.276785714
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee,Urea,Sandy,3,3.363636364,0.303571429
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,Calcium Ammonium Nitrate,Clay,0,1.410958904,0.490384615
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,watermelon,Calcium Ammonium Nitrate,Clay,0,4.5,0.467889908
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,watermelon,Urea,Clay,0,3.64516129,0.438596491
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee,Urea,Loam,1,2.970588235,0.323529412
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,Urea,Clay,0,3.862068966,0.477876106
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,Calcium Ammonium Nitrate,Sandy,3,2.12,0.224299065
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,Calcium Ammonium Nitrate,Clay,0,9.076923077,0.394957983
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon,Calcium Ammonium Nitrate,Clay,0,5.263157895,0.514851485
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana,Calcium Ammonium Nitrate,Clay,0,1.344827586,0.449152542
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,Urea,Sandy,3,2.040816327,0.158415842
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee,Calcium Ammonium Nitrate,Loam,1,2.829268293,0.282051282
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,Calcium Ammonium Nitrate,Clay,0,9.181818182,0.460784314
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee,Calcium Ammonium Nitrate,Loam,1,3.633333333,0.254545455
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,Urea,Clay,0,2.25,0.127118644
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,Urea,Loam,1,5.0,0.231404959
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee,Calcium Ammonium Nitrate,Sandy,3,2.43902439,0.346534653
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee,Urea,Loam,1,3.827586207,0.232142857
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,Calcium Ammonium Nitrate,Clay,0,2.6875,0.153846154
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,Calcium Ammonium Nitrate,Clay,0,2.114754098,0.169230769
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,Calcium Ammonium Nitrate,Clay,0,1.213483146,0.504587156
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,Calcium Ammonium Nitrate,Sandy,3,6.058823529,0.471153846
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,watermelon,Calcium Ammonium Nitrate,Clay,0,5.777777778,0.438095238
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,Urea,Clay,0,5.047619048,0.476635514
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,watermelon,Urea,Clay,0,15.0,0.388429752
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,Calcium Ammonium Nitrate,Clay,0,2.240740741,0.155737705
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,Calcium Ammonium Nitrate,Clay,0,1.247191011,0.491071429
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,watermelon,Calcium Ammonium Nitrate,Clay,0,15.0,0.388429752
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee,Calcium Ammonium Nitrate,Loam,1,2.829268293,0.282051282
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,coffee,Urea,Loam,1,3.838709677,0.233333333
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,Urea,Clay,0,6.388888889,0.474137931
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana,Urea,Clay,0,1.392405063,0.45045045
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee,Calcium Ammonium Nitrate,Loam,1,3.59375,0.25862069
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,Calcium Ammonium Nitrate,Clay,0,2.380952381,0.217821782
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,muskmelon,Urea,Sandy,3,4.0,0.485714286
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,Urea,Clay,0,1.630136986,0.458333333
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,Urea,Clay,0,6.8,0.504854369
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,Calcium Ammonium Nitrate,Clay,0,8.846153846,0.448275862
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,Urea,Clay,0,12.66666667,0.452173913
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,Urea,Clay,0,8.5,0.436893204
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,Urea,Clay,0,2.040816327,0.168316832
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee,Calcium Ammonium Nitrate,Loam,1,4.818181818,0.327102804
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,Urea,Sandy,3,6.388888889,0.474137931
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,Calcium Ammonium Nitrate,Sandy,3,6.388888889,0.474137931
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,banana,Urea,Clay,0,1.363636364,0.429752066
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,Urea,Sandy,3,2.395348837,0.163461538
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,Calcium Ammonium Nitrate,Clay,0,5.380952381,0.421052632
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,watermelon,Urea,Clay,0,6.0,0.404958678
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,Urea,Clay,0,2.380952381,0.217821782
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,Calcium Ammonium Nitrate,Clay,0,1.247191011,0.491071429
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,Urea,Clay,0,1.425,0.443478261
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,Urea,Clay,0,4.0,0.47706422
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,Calcium Ammonium Nitrate,Clay,0,3.675675676,0.145985401
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee,Calcium Ammonium Nitrate,Loam,1,2.87804878,0.294117647
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,Urea,Sandy,3,2.350877193,0.133333333
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,Calcium Ammonium Nitrate,Clay,0,3.675675676,0.145985401
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,Calcium Ammonium Nitrate,Clay,0,1.410958904,0.490384615
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,watermelon,Calcium Ammonium Nitrate,Clay,0,5.181818182,0.47826087
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee,Calcium Ammonium Nitrate,Loam,1,2.87804878,0.294117647
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,Calcium Ammonium Nitrate,Clay,0,1.813559322,0.138888889
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,Calcium Ammonium Nitrate,Clay,0,2.29787234,0.155963303
111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,watermelon,Urea,Clay,0,15.85714286,0.473214286
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,Calcium Ammonium Nitrate,Clay,0,1.3625,0.409090909
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,Calcium Ammonium Nitrate,Clay,0,1.213483146,0.504587156
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,muskmelon,Calcium Ammonium Nitrate,Clay,0,5.555555556,0.475247525
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,Calcium Ammonium Nitrate,Clay,0,3.923076923,0.485436893
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee,Calcium Ammonium Nitrate,Loam,1,3.7,0.276785714
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,Urea,Clay,0,2.770833333,0.171641791
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee,Urea,Loam,1,3.135135135,0.213675214
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,Urea,Clay,0,2.775,0.196428571
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,Calcium Ammonium Nitrate,Clay,0,2.147540984,0.128787879
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,Urea,Clay,0,3.861111111,0.107142857
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,Urea,Sandy,3,1.425,0.443478261
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,Calcium Ammonium Nitrate,Clay,0,3.675675676,0.145985401
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,Calcium Ammonium Nitrate,Clay,0,8.384615385,0.436363636
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,Urea,Loam,1,4.0,0.290598291
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,Calcium Ammonium Nitrate,Clay,0,3.675675676,0.145985401
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,Calcium Ammonium Nitrate,Clay,0,1.333333333,0.514851485
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,Urea,Sandy,3,2.127659574,0.178217822
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,Calcium Ammonium Nitrate,Clay,0,4.782608696,0.423423423
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,watermelon,Urea,Clay,0,3.64516129,0.438596491
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,Urea,Sandy,3,7.333333333,0.459459459
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,Urea,Clay,0,2.659090909,0.211864407
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee,Urea,Loam,1,5.428571429,0.226086957
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee,Urea,Loam,1,3.029411765,0.240384615
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee,Urea,Loam,1,4.541666667,0.227272727
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee,Urea,Sandy,3,6.222222222,0.247787611
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,Urea,Clay,0,3.862068966,0.477876106
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon,Calcium Ammonium Nitrate,Sandy,3,6.052631579,0.456896552
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,Urea,Sandy,3,1.298701299,0.445544554
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,Urea,Sandy,3,1.813559322,0.138888889
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,Calcium Ammonium Nitrate,Clay,0,1.410958904,0.490384615
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,Calcium Ammonium Nitrate,Clay,0,5.380952381,0.421052632
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,Urea,Clay,0,3.342105263,0.140625
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,Urea,Clay,0,1.630136986,0.458333333
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee,Urea,Loam,1,3.135135135,0.213675214
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee,Calcium Ammonium Nitrate,Loam,1,2.888888889,0.266666667
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,Calcium Ammonium Nitrate,Clay,0,2.733333333,0.169354839
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,Calcium Ammonium Nitrate,Clay,0,6.9375,0.482142857
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,Urea,Clay,0,6.388888889,0.474137931
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,Urea,Clay,0,2.31372549,0.159663866
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,Urea,Clay,0,4.0,0.47706422
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,Urea,Clay,0,6.388888889,0.474137931
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,Calcium Ammonium Nitrate,Sandy,3,3.638888889,0.136363636
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,Urea,Sandy,3,5.85,0.466101695
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee,Urea,Loam,1,4.333333333,0.254237288
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,Urea,Clay,0,13.33333333,0.380165289
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,Calcium Ammonium Nitrate,Clay,0,3.884615385,0.509803922
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,Urea,Sandy,3,4.333333333,0.447619048
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee,Calcium Ammonium Nitrate,Loam,1,3.0,0.229357798
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,Calcium Ammonium Nitrate,Clay,0,1.117021277,0.433962264
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana,Calcium Ammonium Nitrate,Sandy,3,1.307692308,0.4
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee,Calcium Ammonium Nitrate,Loam,1,2.829268293,0.282051282
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee,Urea,Loam,1,3.078947368,0.271186441
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,Urea,Sandy,3,2.188679245,0.162393162
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee,Calcium Ammonium Nitrate,Sandy,3,3.633333333,0.254545455
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,Urea,Clay,0,1.754385965,0.396039604
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee,Calcium Ammonium Nitrate,Loam,1,2.888888889,0.266666667
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,Calcium Ammonium Nitrate,Clay,0,3.838709677,0.408333333
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,Calcium Ammonium Nitrate,Sandy,3,16.14285714,0.456140351
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,Urea,Clay,0,2.170212766,0.184466019
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee,Urea,Sandy,3,3.545454545,0.288135593
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,Calcium Ammonium Nitrate,Sandy,3,2.040816327,0.158415842
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,Urea,Clay,0,4.576923077,0.425
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon,Calcium Ammonium Nitrate,Sandy,3,4.5,0.457627119
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee,Urea,Loam,1,4.818181818,0.327102804
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,Calcium Ammonium Nitrate,Clay,0,9.076923077,0.394957983
